Chr	GeneID	Start	End	Symbol
15	7082	29700134	29968835	TJP1
15	100130736	29905921	29906517	LOC100130736
15	100130857	30055543	30055992	LOC100130857
15	653073	30082955	30096701	GOLGA8J
15	100128435	30337759	30365267	LOC100128435
15	89832	30360566	30393661	CHRFAM7A
15	101059918	30400562	30414260	GOLGA8R
15	728659	30421802	30426146	LOC728659
15	100288381	30427254	30428759	LOC100288381
15	101060569	30512773	30518181	LOC101060569
15	440266	30523874	30534904	LOC440266
15	644208	30562120	30567573	LOC644208
15	100996420	30568620	30571486	DNM1P50
15	728692	30568620	30571198	LOC728692
15	642711	30593361	30615948	LOC642711
15	728498	30604030	30617827	GOLGA8H
15	100132203	30615447	30667106	LOC100132203
15	89839	30626676	30638810	ARHGAP11B
15	440267	30672788	30684196	LOC440267
15	100505680	30695724	30706395	LOC100505680
15	100652910	30695943	30706365	LOC100652910
15	642756	30744851	30752552	LOC642756
15	100132816	30799907	30810600	LOC100132816
15	100132024	30814497	30815776	LOC100132024
15	22909	30832893	30943108	FAN1
15	100288601	30896428	30897108	LOC100288601
15	54893	30938941	30991604	MTMR10
15	4308	31001061	31161273	TRPM1
15	100288693	31061149	31065212	LOC100288693
15	100507035	31073661	31087731	LOC100507035
15	283710	31222767	31230847	LOC283710
15	51621	31326880	31377899	KLF13
15	161725	31481682	31870672	OTUD7A
15	1139	32030483	32170183	CHRNA7
15	100289030	32201255	32202510	LOC100289030
15	653125	32389585	32403292	GOLGA8K
15	644348	32415925	32417800	LOC644348
15	728047	32441914	32455634	GOLGA8O
15	653472	32470426	32517354	LOC653472
15	100653133	32489641	32491762	LOC100653133
15	100996439	32877285	32896179	GOLGA8N
15	9824	32615144	32639949	ARHGAP11A
15	100996675	32620090	32634832	LOC100996675
15	6447	32641669	32697097	SCG5
15	100289428	32693988	32695493	LOC100289428
15	26585	32717974	32734669	GREM1
15	100506490	32742481	32742993	LOC100506490
15	342184	32765544	33194733	FMN1
15	400352	32781471	32792215	LOC400352
15	100506608	32791997	32828785	LOC100506608
15	728080	32885657	32898204	LOC728080
15	390570	32929415	32929828	LOC390570
15	101926927	33009361	33011202	LOC101926927
15	6263	33310976	33866102	RYR3
15	57099	33866227	34039102	AVEN
15	1133	33968245	34065094	CHRM5
15	56851	34084022	34101852	EMC7
15	161779	34102073	34104390	PGBD4
15	79768	34140674	34210096	KATNBL1
15	51234	34224997	34230165	EMC4
15	9990	34229996	34338064	SLC12A6
15	55505	34341716	34343161	NOP10
15	256646	34343315	34357737	NUTM1
15	254531	34358888	34367196	LPCAT4
15	23015	34379068	34437466	GOLGA8A
15	440270	34525095	34583651	GOLGA8B
15	100287947	34638080	34640627	LOC100287947
15	57369	34752441	34754581	GJD2
15	70	34788096	34795726	ACTC1
15	9716	34856351	34969794	AQR
15	644599	34897806	34941620	LOC644599
15	54989	34978341	34988296	ZNF770
15	89978	35365469	35546605	DPH6
15	644680	36119892	36141827	LOC644680
15	644701	36331712	36332650	LOC644701
15	644707	36463697	36465156	LOC644707
15	84529	36579611	36810248	C15orf41
15	4212	36891021	37101299	MEIS2
15	644779	37659811	37660245	LOC644779
15	100128434	37861972	37865110	LOC100128434
15	145942	37934600	37951422	TMCO5A
15	161742	38252724	38357249	SPRED1
15	100129393	38311672	38312097	LOC100129393
15	728288	38363826	38365463	LOC728288
15	388114	38403549	38406202	LOC388114
15	283742	38454127	38487710	FAM98B
15	10125	38488101	38564806	RASGRP1
15	400359	38696598	38700038	C15orf53
15	729029	38773219	38775302	LOC729029
15	100289563	39143191	39145633	LOC100289563
15	644958	39242652	39245078	LOC644958
15	400360	39250684	39254847	C15orf54
15	7057	39581079	39597467	THBS1
15	161835	39594171	39782838	FSIP1
15	11245	39799022	39920892	GPR176
15	440275	39934130	40035596	EIF2AK4
15	645022	39973726	39974822	LOC645022
15	6727	40035690	40039188	SRP14
15	100129266	40052007	40089841	LOC100129266
15	90427	40087890	40108887	BMF
15	100286890	40099214	40213017	LOC100286890
15	645038	40115608	40116051	LOC645038
15	701	40161009	40221136	BUB1B
15	56924	40217428	40277487	PAK6
15	644809	40250664	40252909	C15orf56
15	100131244	40281444	40282586	ANKRD63
15	5330	40284260	40307973	PLCB2
15	100505573	40323532	40326715	LINC00984
15	388115	40331452	40340967	C15orf52
15	644844	40351033	40356434	PHGR1
15	85455	40358233	40371055	DISP2
15	90417	40382721	40394288	KNSTRN
15	3712	40405485	40435947	IVD
15	22893	40439721	40468242	BAHD1
15	113189	40470961	40473158	CHST14
15	90416	40531341	40565057	C15orf57
15	27079	40569293	40574706	RPUSD2
15	57082	40594249	40662683	CASC5
15	645106	40655149	40752604	LOC645106
15	5888	40695129	40732158	RAD51
15	55177	40735887	40755260	RMDN3
15	645111	40764075	40768128	LOC645111
15	2644	40764087	40767713	GCHFR
15	55192	40767869	40807478	DNAJC17
15	643338	40769961	40772449	C15orf62
15	84936	40807076	40814569	ZFYVE19
15	54866	40815445	40829085	PPP1R14D
15	6692	40844048	40857655	SPINT1
15	171177	40872214	40874289	RHOV
15	57617	40894430	40903975	VPS18
15	54567	40929333	40939060	DLL4
15	79094	40953438	40956519	CHAC1
15	54617	40978880	41116246	INO80
15	645127	40998785	41000906	LOC645127
15	161829	41182728	41230757	EXD1
15	100129835	41185715	41265269	LOC100129835
15	100288995	41221436	41230571	LOC100288995
15	11261	41231143	41281887	CHP1
15	11339	41309268	41332621	OIP5
15	51203	41332694	41381050	NUSAP1
15	51103	41387349	41402554	NDUFAF1
15	23168	41417104	41483563	RTF1
15	440277	41449494	41450391	LOC440277
15	3706	41493858	41503559	ITPKA
15	4058	41503642	41513887	LTK
15	26015	41517176	41544277	RPAP1
15	7301	41559022	41579338	TYRO3
15	23269	41621229	41769943	MGA
15	23005	41774434	41827855	MAPKBP1
15	8681	41828085	41848148	JMJD7-PLA2G4B
15	100137047	41828085	41837587	JMJD7
15	100137049	41838813	41848148	PLA2G4B
15	51332	41848146	41894077	SPTBN5
15	30844	41899440	41972557	EHD4
15	123745	41981582	42050703	PLA2G4E
15	283748	42067683	42094554	PLA2G4D
15	255189	42141134	42156641	PLA2G4F
15	23339	42158701	42208308	VPS39
15	25963	42210452	42273584	TMEM87A
15	2595	42274168	42353666	GANC
15	825	42359500	42412317	CAPN3
15	64397	42412437	42491197	ZNF106
15	8773	42495260	42533061	SNAP23
15	255252	42542522	42548804	LRRC57
15	55142	42548813	42569994	HAUS2
15	57519	42575634	42720998	STARD9
15	146059	42723562	42737219	CDAN1
15	146057	42743953	42920995	TTBK2
15	197131	42942897	43106088	UBR1
15	100289126	43023015	43028963	LOC100289126
15	80021	43133524	43185147	TMEM62
15	23582	43185118	43197177	CCNDBP1
15	2038	43197227	43221125	EPB42
15	729154	43211487	43212988	LOC729154
15	9333	43232595	43266857	TGM5
15	116179	43276281	43302255	TGM7
15	9836	43327776	43330622	LCMT2
15	161823	43330356	43354555	ADAL
15	146050	43358172	43370560	ZSCAN29
15	27229	43371059	43407095	TUBGCP4
15	7158	43407214	43510509	TP53BP1
15	100289266	43476848	43478383	LOC100289266
15	4130	43510967	43531620	MAP1A
15	100130144	43527924	43540880	LOC100130144
15	9677	43533462	43590253	PPIP5K1
15	1159	43593054	43599406	CKMT1B
15	161497	43599487	43618800	STRC
15	117155	43630562	43648845	CATSPER2
15	548596	43692886	43699222	CKMT1A
15	2923	43746392	43772606	PDIA3
15	80237	43772600	43777304	ELL3
15	10169	43777096	43796089	SERF2
15	619189	43794174	43800097	SERINC4
15	25764	43800421	43802589	HYPK
15	4236	43804535	43824753	MFAP1
15	79968	43826914	43868419	WDR76
15	84978	43870761	44195294	FRMD5
15	100289302	44067956	44069331	LOC100289302
15	113201	44288616	44415761	CASC4
15	51496	44427381	44527257	CTDSPL2
15	8669	44537068	44562803	EIF3J
15	80208	44562696	44663678	SPG11
15	100289332	44580814	44621400	LOC100289332
15	197135	44665732	44678696	PATL2
15	567	44711487	44718159	B2M
15	140691	44729073	44767829	TRIM69
15	145645	44956702	44979223	C15orf43
15	6652	45023104	45075089	SORD
15	50506	45092653	45114161	DUOX2
15	405753	45114325	45118106	DUOXA2
15	90527	45117366	45129938	DUOXA1
15	53905	45129994	45165578	DUOX1
15	90525	45167214	45201175	SHF
15	9153	45252230	45275934	SLC28A2
15	2628	45361124	45378782	GATM
15	79029	45402321	45421419	SPATA5L1
15	84419	45430529	45433449	C15orf48
15	100289438	45437089	45444698	LOC100289438
15	7782	45482478	45522807	SLC30A4
15	26258	45587219	45609711	BLOC1S6
15	645263	45613312	45613584	LOC645263
15	58472	45631148	45691294	SQRDL
15	653614	45797984	45839320	LOC653614
15	100129397	46557037	46557453	LOC100129397
15	645400	46724753	46725879	LOC645400
15	80031	47184206	47774223	SEMA6D
15	645471	47923324	47923755	LOC645471
15	283652	48120972	48142392	SLC24A5
15	50804	48139432	48178517	MYEF2
15	399697	48178349	48203754	CTXN2
15	6557	48206301	48304078	SLC12A1
15	1854	48331167	48343373	DUT
15	2200	48408306	48645788	FBN1
15	22995	48737935	48811146	CEP152
15	399694	48823737	48963507	SHC4
15	23741	48878093	48880183	EID1
15	9728	48988638	49046563	SECISBP2L
15	9318	49125274	49155657	COPS2
15	2585	49155759	49367758	GALK2
15	196951	49327968	49620931	FAM227B
15	645569	49374633	49376883	LOC645569
15	2252	49423178	49487326	FGF7
15	56986	49621029	49645136	DTWD1
15	79895	49858238	50119222	ATP8B4
15	645610	49908428	49910680	LOC645610
15	645620	49998579	50015170	LOC645620
15	11001	50182196	50236392	SLC27A2
15	3067	50241947	50265965	HDC
15	2553	50277192	50355408	GABPB1
15	9101	50424377	50501083	USP8
15	373509	50500562	50546705	USP50
15	100288779	50526063	50528589	LOC100288779
15	54822	50557154	50686815	TRPM7
15	84888	50707533	50765713	SPPL2A
15	23431	50908625	51005900	AP4E1
15	388121	51056601	51105276	TNFAIP8L3
15	1588	51208057	51338598	CYP19A1
15	645706	51223165	51223383	LOC645706
15	342035	51341516	51408013	GLDN
15	23312	51447724	51622833	DMXL2
15	100288810	51572312	51574294	LOC100288810
15	29106	51681353	51721026	SCG3
15	256586	51723064	51751453	LYSMD2
15	29767	51751561	51816363	TMOD2
15	29766	51829628	51912138	TMOD3
15	123169	51938025	51971801	LEO1
15	5597	52004265	52066265	MAPK6
15	645760	52092393	52095389	LOC645760
15	10017	52109293	52112775	BCL2L10
15	10681	52120926	52191368	GNB5
15	55930	52192318	52295798	MYO5C
15	4644	52307283	52529050	MYO5A
15	10776	52547225	52569239	ARPP19
15	56204	52581321	52679372	FAM214A
15	3175	52756963	52790012	ONECUT1
15	256764	53513741	53762878	WDR72
15	729120	53521731	53522847	LOC729120
15	440279	53978362	54628608	UNC13C
15	645866	54318030	54322775	LOC645866
15	645886	54997693	54999273	LOC645886
15	51187	55181314	55197033	RSL24D1
15	5873	55202966	55289832	RAB27A
15	9488	55318935	55355708	PIGB
15	9236	55355223	55408510	CCPG1
15	100131494	55398628	55403398	LOC100131494
15	145788	55408525	55418712	C15orf65
15	161582	55417755	55508234	DYX1C1
15	645903	55432383	55437287	LOC645903
15	26108	55538884	55588852	PYGO1
15	283659	55611540	55743649	PRTG
15	4734	55826917	55993746	NEDD4
15	64864	56090533	56243445	RFX7
15	729593	56145302	56145844	LOC729593
15	374618	56244009	56445997	TEX9
15	55329	56428731	56465137	MNS1
15	54816	56630176	56734086	ZNF280D
15	6938	56918635	57288520	TCF12
15	645991	56944497	56944880	LOC645991
15	84952	57376505	57550727	CGNL1
15	100130999	57519531	57525059	LOC100130999
15	100820829	57591904	57685364	MYZAP
15	145781	57591904	57717557	GCOM1
15	81488	57706521	57717557	POLR2M
15	8854	57953424	58065923	ALDH1A2
15	100288996	57976597	57977562	LOC100288996
15	100288938	57998719	58004359	LOC100288938
15	366	58138209	58185911	AQP9
15	3990	58410754	58568874	LIPC
15	102	58595204	58749978	ADAM10
15	54629	58771194	58857555	FAM63B
15	79811	58879045	58934124	SLTM
15	54778	58987666	59097419	RNF111
15	9133	59105085	59125045	CCNB2
15	4643	59135969	59372872	MYO1E
15	92483	59206816	59208588	LDHAL6B
15	145773	59402276	59523552	FAM81A
15	9245	59611783	59620011	GCNT3
15	2958	59638062	59657538	GTF2A2
15	663	59659146	59689529	BNIP2
15	100130363	59980673	59981625	LOC100130363
15	27023	60004222	60005943	FOXB1
15	100130107	60057322	60061422	LOC100130107
15	100287115	60296430	60298691	LOC100287115
15	646146	60329539	60335668	LOC646146
15	100128437	60337448	60340906	LOC100128437
15	302	60347151	60397986	ANXA2
15	79664	60419609	60479160	NARG2
15	6095	60488284	61229303	RORA
15	54832	61852389	62060465	VPS13C
15	145741	62066977	62070917	C2CD4A
15	388125	62163538	62165283	C2CD4B
15	83660	62390570	62844631	TLN2
15	100128564	62451941	62452953	LOC100128564
15	100289289	62535707	62592360	LOC100289289
15	100289356	62865101	62866778	LOC100289356
15	7168	63042639	63071915	TPM1
15	114294	63121800	63142065	LACTB
15	51065	63153340	63157542	RPS27L
15	51762	63189529	63267776	RAB8B
15	83464	63277550	63309126	APH1B
15	771	63323531	63381876	CA12
15	9960	63504511	63594640	USP3
15	283807	63597128	63602428	FBXL22
15	8925	63608618	63833948	HERC1
15	646363	63870814	63871648	LOC646363
15	100289457	63889590	63891556	LOC100289457
15	23604	63907036	64071406	DAPK2
15	84191	64072559	64094008	FAM96A
15	6642	64094076	64144234	SNX1
15	79856	64151700	64157481	SNX22
15	5479	64155815	64163155	PPIB
15	53944	64165517	64356243	CSNK1G1
15	9768	64364994	64387687	KIAA0101
15	9325	64387804	64455303	TRIP4
15	23060	64499420	64686068	ZNF609
15	4947	64687574	64703263	OAZ2
15	348093	64739894	64775571	RBPMS2
15	80119	64815630	64825668	PIF1
15	80301	64841883	64868002	PLEKHO2
15	348094	64911902	64958700	ANKDD1A
15	51324	64963021	64989946	SPG21
15	123263	65001512	65029639	MTFMT
15	729529	65010931	65021546	LOC729529
15	123264	65045370	65053396	SLC51B
15	51285	65045673	65068363	RASL12
15	390594	65076816	65079938	KBTBD13
15	390595	65092770	65113647	UBAP1L
15	10081	65117379	65133836	PDCD7
15	10845	65150446	65185404	CLPX
15	8483	65195999	65211502	CILP
15	54956	65234464	65286874	PARP16
15	9543	65327127	65378040	IGDCC3
15	57722	65381484	65423072	IGDCC4
15	54878	65442467	65517702	DPP8
15	100287371	65479466	65491217	LOC100287371
15	51495	65530489	65578355	PTPLAD1
15	81556	65578757	65611289	VWA9
15	9187	65611280	65660996	SLC24A1
15	729821	65621824	65622600	LOC729821
15	10260	65660616	65792293	DENND4A
15	100128286	65686627	65686875	LOC100128286
15	8766	65869459	65891991	RAB11A
15	84465	65895296	66253737	MEGF11
15	115752	66293278	66333898	DIS3L
15	54962	66336670	66386736	TIPIN
15	5604	66386844	66491544	MAP2K1
15	10302	66490328	66497808	SNAPC5
15	6124	66499315	66504855	RPL4
15	55055	66505083	66549485	ZWILCH
15	197021	66547468	66565979	LCTL
15	100129840	66652549	66653166	LOC100129840
15	4091	66702336	66782000	SMAD6
15	100128146	66870903	66871641	LOC100128146
15	729846	66900287	66909845	LOC729846
15	4088	67065857	67195195	SMAD3
15	79719	67200675	67255198	AAGAB
15	64799	67254800	67501804	IQCH
15	145853	67521184	67527303	C15orf61
15	5607	67542683	67807117	MAP2K5
15	390598	67819704	67833836	SKOR1
15	8554	68054234	68191459	PIAS1
15	646574	68176501	68178658	LOC646574
15	91860	68190705	68206110	CALML4
15	54982	68206992	68229742	CLN6
15	10116	68277803	68295865	FEM1B
15	22801	68298790	68432153	ITGA11
15	10391	68559275	68727806	CORO2B
15	8125	68778535	68820922	ANP32A
15	79400	68930500	69057161	NOX5
15	246777	68930500	68946811	SPESP1
15	26035	69160582	69272207	GLCE
15	54852	69298955	69407637	PAQR5
15	9493	69414246	69448427	KIF23
15	6176	69452820	69455545	RPLP1
15	100132473	69898125	69907176	LOC100132473
15	7090	70047790	70097935	TLE3
15	400388	70310840	70311307	LOC400388
15	55075	70654554	70763593	UACA
15	55323	70831524	70854265	LARP6
15	54839	70853239	71050097	LRRC49
15	56906	70881342	70892433	THAP10
15	196993	71110244	71115590	CT62
15	79875	71115597	71783383	THSD4
15	729965	71447801	71448451	LOC729965
15	10002	71810548	71818259	NR2E3
15	4649	71822291	72118099	MYO9A
15	123228	72114258	72140970	SENP8
15	653625	72149257	72161938	LOC653625
15	196996	72159806	72197795	GRAMD2
15	440287	72175455	72207747	LOC440287
15	5315	72199029	72231818	PKM
15	56965	72241181	72272544	PARP6
15	60677	72284727	72320184	CELF6
15	729740	72296595	72298183	LOC729740
15	3073	72343437	72376179	HEXA
15	338949	72398327	72408367	TMEM202
15	25820	72474282	72586563	ARIH1
15	55889	72608625	72667397	GOLGA6B
15	646670	72628766	72640193	LOC646670
15	585	72686179	72738476	BBS4
15	83440	72751367	72783785	ADPGK
15	100506212	72952691	72953191	LOC100506212
15	4756	73051715	73305206	NEO1
15	10021	73319859	73369264	HCN4
15	283677	73443158	73560817	C15orf60
15	647520	73527120	73534640	LOC647520
15	27020	73560003	73633412	NPTN
15	100128562	73623564	73624007	LOC100128562
15	80381	73684281	73714518	CD276
15	388135	73735431	73753153	C15orf59
15	730054	73840582	73842717	LOC730054
15	161514	73873581	73889214	TBC1D21
15	4016	73926448	73952137	LOXL1
15	9399	73983218	73994622	STOML1
15	5371	73994673	74047819	PML
15	100287587	74032143	74060199	LOC100287587
15	342096	74069857	74082550	GOLGA6A
15	732265	74097061	74105111	LOC732265
15	57611	74129374	74136802	ISLR2
15	3671	74173746	74176871	ISLR
15	64220	74179466	74209705	STRA6
15	80125	74217222	74336578	CCDC33
15	100287646	74290469	74318286	LOC100287646
15	1583	74337762	74369579	CYP11A1
15	8482	74409289	74433958	SEMA7A
15	730073	74425516	74426834	LOC730073
15	84993	74445977	74461188	UBL7
15	101929303	74509563	74513898	LOC101929303
15	10620	74541177	74598131	ARID3B
15	1198	74605995	74630201	CLK3
15	80153	74630558	74696045	EDC3
15	1543	74719542	74725610	CYP1A1
15	1544	74748843	74756600	CYP1A2
15	1445	74782084	74803198	CSK
15	79748	74812853	74825758	LMAN1L
15	594855	74826610	74831795	CPLX3
15	25989	74836116	74843346	ULK3
15	10066	74843730	74873365	SCAMP2
15	4351	74890011	74899457	MPI
15	57184	74899987	74907191	FAM219B
15	9377	74920275	74938154	COX5A
15	54913	74955102	74957434	RPP25
15	192683	74995535	75021495	SCAMP5
15	60490	75023586	75050726	PPCDC
15	56905	75198887	75212169	C15orf39
15	653641	75258519	75273455	GOLGA6C
15	653643	75282841	75295807	GOLGA6D
15	54939	75335996	75341927	COMMD4
15	79661	75346990	75355251	NEIL1
15	4123	75355792	75369114	MAN2C1
15	25942	75369379	75455815	SIN3A
15	5780	75467121	75579291	PTPN9
15	730036	75513863	75527175	LOC730036
15	10073	75598083	75626378	SNUPN
15	55272	75639085	75640323	IMP3
15	257364	75649007	75658627	SNX33
15	1464	75674322	75712848	CSPG4
15	161753	75723963	75727688	ODF3L1
15	440291	75756510	75898922	LOC440291
15	92912	75843286	75901047	UBE2Q2
15	26263	75903859	75935268	FBXO22
15	145957	75941973	76012444	NRG4
15	100652820	76030311	76031568	LOC100652820
15	123591	76059958	76204963	C15orf27
15	2108	76216287	76311469	ETFA
15	646897	76228775	76230956	LOC646897
15	64843	76336806	76342475	ISL2
15	49855	76348185	76905455	SCAPER
15	100287180	76499321	76502614	LOC100287180
15	5955	76931621	76950260	RCN2
15	9051	76995124	77037332	PSTPIP1
15	10099	77044017	77071228	TSPAN3
15	79834	77108156	77420104	PEAK1
15	100287849	77348450	77363573	LOC100287849
15	10363	77420695	77485603	HMG20A
15	84894	77613027	77819429	LINGO1
15	440292	77941882	77952802	LOC440292
15	23102	77994985	78077652	TBC1D2B
15	646892	78092585	78104564	SH2D7
15	10518	78104606	78131535	CIB2
15	3419	78149362	78170542	IDH3A
15	23205	78170845	78234707	ACSBG1
15	55466	78264145	78282196	DNAJA4
15	80349	78283233	78299598	WDR61
15	1381	78340324	78348230	CRABP1
15	3658	78438176	78501456	IREB2
15	730126	78459274	78482966	LOC730126
15	646998	78476702	78483689	LOC646998
15	123688	78507564	78537373	HYKK
15	5685	78540405	78549220	PSMA4
